total.status,total.tgres,total.rs3115860_2
1,-0.199805572827,0
1,2.39750643345,0
1,1.22131420661,0
1,0.0470562926685,1
1,-1.0768488085,0
1,-2.48081204312,0
1,0.159984249082,0
1,0.193234344363,0
1,-1.11487865308,0
1,-0.0576295823909,0
1,0.245944569078,0
1,0.681574486086,1
1,0.703962464808,1
1,-0.328931984718,0
1,0.399525769683,1
1,1.36132483661,0
1,0.378485826557,1
1,-0.482632843066,0
1,1.62598298114,0
1,1.04526935061,1
1,0.319503635665,0
1,-1.1064077981,0
1,0.532314962059,1
1,1.56944155585,0
1,-0.758071848956,1
1,0.800264335738,1
1,0.28670287718,0
1,0.466372287753,0
1,0.414921990349,0
1,-0.0102058082934,0
1,1.94680417823,0
1,-0.110443432322,0
1,-2.51158786669,0
1,0.403406481162,0
1,-1.20902141151,0
1,-0.853238288437,0
1,-0.29444196797,0
1,0.19664613668,0
1,1.82218268353,1
1,-1.33847876185,0
1,1.10356277095,0
1,-0.593580849527,0
1,0.120892394299,1
1,2.84430386072,0
1,-1.23940285676,1
1,0.822700902682,1
1,2.54200546778,2
1,-0.0426139945452,0
1,0.816811991194,2
1,1.31411074305,1
1,0.911034171531,0
1,-0.165871319201,1
1,1.26600198617,0
1,1.16094557485,0
1,0.885610389888,1
1,-0.795733337582,1
1,-0.538733345755,1
1,-0.261412850622,0
1,0.93601409376,0
1,-1.0495639198,1
1,0.584839782596,0
1,-0.362847718368,1
1,-0.46803784093,0
1,-1.11735211178,0
1,-0.0213490644878,0
1,-0.893357796396,1
1,0.703468190804,1
1,0.845529826834,0
1,0.114449654704,0
1,-0.295067093082,1
1,0.271672771184,1
1,1.11919419026,1
1,1.01879127193,0
1,2.64000574426,2
1,-2.24275035654,0
1,1.87907589347,0
1,1.0854790473,0
1,0.996246419676,1
1,1.45443960328,1
1,0.31004358786,0
1,0.80085142729,0
1,-0.129259963357,0
1,1.43519309344,0
1,0.356020826616,0
1,0.510468402998,0
1,0.815278708363,1
1,-0.683966073338,0
1,2.64625218553,1
1,0.951977154038,1
1,-1.88374947179,0
1,-0.169628384203,1
1,0.490649793199,0
1,0.719847535791,0
1,-1.37842537748,0
1,-0.0610793001983,0
1,-0.779767219529,0
1,1.39893007407,0
1,-0.909478483065,0
1,1.07559755969,1
1,-0.634700900241,2
1,-0.408123113124,0
1,-0.219723494051,0
1,0.559394571212,1
1,1.12235207635,1
1,0.503716174337,0
1,-1.50055621037,1
1,0.504195213169,0
1,-0.633940482174,0
1,1.2567844779,1
1,-1.33324315343,1
1,-0.0899889611612,1
1,2.35460807006,1
1,1.46034515588,1
1,1.30080507935,1
1,-0.488068689888,0
1,0.420199779843,1
1,1.9518447993,0
1,0.357758746912,0
1,1.0051026574,2
1,0.885736012581,1
1,-0.352931771382,0
1,0.168203803386,0
1,0.382516622658,0
1,-1.27910974116,0
1,0.456970945865,0
1,-1.26651135883,0
1,0.0282512954768,1
1,1.52557595453,1
1,-0.388291954531,1
1,-0.592359275516,1
1,-0.910676298044,1
1,0.728904797714,0
1,0.236061443973,2
1,0.168747316171,0
1,0.69884989776,0
1,0.392353131485,0
1,1.15202437093,0
1,0.12582317318,1
1,0.818555797677,0
1,0.535142647544,0
1,0.735178668866,2
1,-1.07011117203,0
1,1.01035143277,0
1,1.76599763372,0
1,-0.634657557828,1
1,1.01675106911,1
1,0.831512022964,1
1,0.0118554677491,0
1,-0.12715708246,1
1,2.50820571733,0
1,2.9165654811,0
1,1.5443888227,0
1,1.35384193941,0
1,1.05265742031,0
1,1.58254235428,1
1,-0.706160983076,0
1,0.821861851766,1
1,0.0564412312018,1
1,0.17385928701,0
1,0.352685427933,1
1,2.38902280342,1
1,0.915633232176,0
1,1.01122564212,1
1,-0.87939186757,0
1,-1.72529124693,0
1,2.10435567543,0
1,0.758286567064,1
1,0.25803381105,1
1,1.21196824651,2
1,-0.266955886596,0
1,1.88195131308,1
1,-0.255604268126,0
1,-2.75695830335,1
1,1.73549155088,2
1,0.0818780790087,1
1,0.211190223826,0
1,-0.866123925836,0
1,-0.134972012872,0
1,1.4886313171,0
1,1.97182807776,2
1,-0.0193164950562,1
1,0.614902663231,1
1,0.609285729567,0
1,0.77248223808,0
1,0.513054940329,0
1,2.24784363219,1
1,-0.817870528381,1
1,0.401780557542,1
1,-0.604829155841,0
1,1.05714681295,0
1,2.35773871485,1
1,0.831464595804,0
1,1.2663051172,0
1,-0.233378495202,0
1,-2.36305887358,0
1,1.03076910218,0
1,0.829926674158,0
1,2.32238358612,1
1,-1.11694153396,1
1,1.14593719652,1
1,-0.986259463406,0
1,0.0848474884298,0
1,-1.40337674929,1
1,1.77922028279,1
1,0.43272605542,1
1,-0.276287332337,1
1,0.598758672404,1
1,0.324565097056,1
1,1.37910089142,0
1,1.04795641386,1
1,0.572988226923,0
1,0.501347836815,0
1,-1.32049658346,0
1,-0.597774142188,0
1,-0.375985595598,0
1,-0.330305658969,0
1,0.453981132422,0
1,0.357488807188,0
1,1.59537390455,0
1,-1.06266196916,1
1,1.71239358876,0
1,-0.621645683815,0
1,-1.16303588146,1
1,-0.651206024498,0
1,-0.282135561211,1
1,1.69771111107,1
1,-0.855967340813,0
1,0.705793491506,0
1,0.460826400736,1
1,-0.115416984395,1
1,-0.882155144814,0
1,-0.657500087569,0
1,-0.830600936433,0
1,0.368214434147,0
1,0.423244523588,1
1,-0.113091989711,0
1,0.655700103581,0
1,1.25681209623,1
1,2.70324105431,2
1,-0.181469530361,0
1,-0.878267099738,0
1,1.02028030187,0
1,0.0404416240561,1
1,0.101265144024,0
1,-1.40242745672,0
1,0.843193742218,0
1,-1.23671539825,0
1,0.978997235414,0
1,0.42581599229,0
1,0.802137320507,1
1,-0.534755207327,1
1,0.955870613157,1
1,0.267113620954,0
1,0.21608576376,1
1,0.520208955002,1
1,-0.276750940771,1
1,1.05105831304,2
1,0.022078824794,1
1,0.147530086462,0
1,-1.20053300769,0
1,-0.319861079233,0
1,0.655020157889,0
1,0.475902145689,0
1,1.28318240941,1
1,-0.377094663641,1
1,0.212798080825,1
1,-0.435895236241,0
1,-1.57546814779,1
1,0.0945408257648,1
1,0.470574772278,0
1,0.380114988601,0
1,0.296587953367,0
1,-2.32193793308,0
1,1.06188067192,1
1,0.353945187263,0
1,1.53411010427,0
1,0.0775482966616,0
1,0.883264484302,0
1,0.297283451951,0
1,1.17004218006,1
1,-0.958354643149,0
1,1.31464204199,0
1,-0.469229724183,1
1,-2.1991035672,0
1,0.937972518711,1
1,-0.679564724999,0
1,1.65484984594,2
1,0.157405032792,0
1,0.584060086212,0
1,1.01045046038,0
1,-1.59840412877,0
1,1.18406525545,1
1,0.159502192369,0
1,0.857561059558,1
1,-0.115975771802,1
1,1.66931939213,1
1,0.235841110642,0
1,1.44875484326,0
1,0.283122245469,1
1,-0.0146732192694,0
1,0.0332706002845,0
1,-1.05342938725,0
1,0.0694493104579,0
1,-0.593476918985,0
1,0.955002341925,1
1,0.103217182945,0
1,1.10613359376,0
1,0.115531237039,0
1,1.25264806439,0
1,-0.449794853751,0
1,0.798738553433,0
1,0.736382758586,1
1,-0.152590759114,0
1,0.746195659669,1
1,-0.950243595385,0
1,-0.599309376808,0
1,-1.10527884821,0
1,1.09637173195,1
1,0.526498865951,0
1,1.26844631834,1
1,1.23717134559,1
1,0.487035243934,0
1,-0.320302239354,0
1,-0.749997018662,0
1,0.920824454058,1
1,-1.01534428133,1
1,0.0885593034642,0
1,0.27545630233,1
1,1.78419937732,0
1,-0.13922170191,0
1,-0.375543303815,0
1,-0.783528770261,0
1,-0.714334580882,0
1,-0.677124528311,0
1,-0.660732125711,0
1,0.699022387365,0
1,0.117642984075,0
1,0.256460973554,0
1,0.383111794312,0
1,0.0866870015157,0
1,-0.460025475894,0
1,1.11450464613,0
1,-0.0873971969434,0
1,2.67618386111,0
1,1.25771478516,0
1,0.165274445182,0
1,-0.545296055693,1
1,-1.65487049055,0
1,-0.0270600835677,0
1,-0.68135106253,0
1,0.296404239595,0
1,-0.000171654147948,0
1,-1.60758325853,0
1,0.687163244795,2
1,1.06715410644,1
1,0.203706354424,0
1,0.298701824773,0
1,-0.581885393009,0
1,0.972618855836,0
1,-1.57597228292,1
1,0.759637755293,1
1,1.84386154316,1
1,0.399399994882,1
1,1.81897435579,1
1,0.0704655711563,0
1,-0.674199280341,0
1,-0.496888080193,1
1,0.531729259758,0
1,0.644396035735,0
1,-0.31952147219,0
1,1.33173647522,1
1,0.1237397532,0
1,0.0212349207016,1
1,0.70468721079,1
1,1.73463446457,1
1,0.316411298218,0
1,1.23091923639,0
1,-0.311017262212,1
1,-0.0955063571389,1
1,0.234711001673,1
1,0.830155284847,1
1,2.59678912701,1
1,1.48996162346,1
1,0.51154534099,1
1,2.13766856818,1
1,0.790541441238,0
1,1.22859900163,1
1,0.354231103078,1
1,-0.451217150193,0
1,-0.863801018615,0
1,1.23533379252,0
1,0.604764495593,0
1,1.83398641011,0
1,1.15305353234,1
1,0.195146912773,0
1,0.217800418302,0
1,-0.921490998862,0
1,0.930263656698,2
1,0.652216152125,1
1,0.106187086622,1
1,0.212035562134,0
1,1.073393739,0
1,1.0733645841,1
1,-0.520425069053,0
1,1.34032813432,1
1,0.303693547184,1
1,-0.22840294127,0
1,1.11792877249,0
1,0.433254746548,0
1,1.49490103292,1
1,0.484143750791,0
1,1.44429510456,0
1,-0.107210463663,0
1,-1.11911650663,0
1,1.59189218405,0
1,0.197958092622,0
1,0.218344179942,2
1,0.521464311456,0
1,-0.625453524531,1
1,-0.915135070345,0
1,0.856586790995,0
1,-1.15425465744,1
1,0.483933136619,0
1,-0.142386393486,0
1,1.51491076089,2
1,0.991877744814,1
1,0.380453771422,0
1,0.192047092419,0
1,0.766957888839,0
1,0.364498574246,0
1,-1.47452529827,0
1,0.762205044979,0
1,0.506565910265,1
1,0.366451272984,0
1,-1.16085694432,0
1,0.483611209705,0
1,1.05411395056,0
1,-0.99674308163,0
1,1.38961195816,1
1,-0.48274886495,1
1,-0.633405156118,0
1,-0.867685321569,1
1,0.0231644465173,2
1,0.962006861683,0
1,-0.301983018236,0
1,-0.636059123934,0
1,0.283421317374,0
1,1.47078331602,1
1,-0.350881939107,1
1,-1.50996379954,0
1,-1.78599334754,0
1,0.00426707622849,0
1,0.0386737570303,0
1,-1.19105005171,0
1,-2.05786552859,0
1,1.33323981121,1
1,1.13183355903,0
1,0.731063860891,0
1,-0.066468333266,0
1,-0.100336068534,0
1,-0.803285723832,0
1,-0.546122302701,0
1,0.876653812675,0
1,-1.23947419212,0
1,-0.300131019232,0
1,0.57535014509,1
1,-0.928551813293,0
1,-0.774741786142,0
1,-0.806335786614,0
1,0.630446687359,1
1,1.32064706795,1
1,-0.646962654924,0
1,-0.869231860646,0
1,1.16918294964,0
1,-0.953915049421,0
1,1.06715293414,1
1,-0.905616102976,1
1,0.927763197762,1
1,0.589471404652,1
1,0.5211034409,0
1,0.691294694504,1
1,0.276485352644,0
1,-0.702059717828,1
1,-1.07295651424,0
1,-0.464525773418,0
1,1.15699419859,2
1,-0.305541226699,0
1,0.145933279446,0
1,-1.31720160333,0
1,0.879135502261,1
1,0.952554180971,0
1,0.235257794594,0
1,0.159934884654,0
1,-1.44369126104,0
1,0.482823304275,0
1,-0.015162326194,0
1,0.115716129893,0
1,0.134465943896,0
1,1.60440902491,1
1,0.752620586558,1
1,0.630237047147,1
1,0.55854742828,1
1,0.103909186651,0
1,-0.0510952094335,0
1,-0.516450363336,0
1,0.26925675303,0
1,-0.366508664966,0
1,0.919877332821,1
1,1.33318890046,0
1,0.515923248586,1
1,1.6805725776,0
1,-1.1891390416,0
1,1.75412069846,0
1,1.44404246214,0
1,-0.0535304237266,0
1,1.06814113543,1
1,0.856406098674,1
1,0.0556830300225,1
1,-0.604196288334,0
1,-0.101322702512,0
1,0.858293054249,0
1,-1.24353364716,0
1,-1.47844787027,1
1,-2.61611327892,0
1,-0.607374814922,0
1,-0.267472803783,0
1,0.853424817497,0
1,0.84771539988,0
1,0.56653450918,1
1,-0.53082308521,1
1,1.10421757471,1
1,-0.455537735545,0
1,-0.460936490026,0
1,-0.711873917186,1
1,-0.945344800415,0
1,0.132440715187,1
1,1.02274491535,1
1,1.13118136381,1
1,0.277702172916,1
1,-1.62293820988,0
1,-0.00867329786726,2
1,1.9467230198,1
1,1.58808278034,0
1,-0.433986975676,0
1,2.43797907244,1
1,0.444900361757,0
1,-0.178112500497,1
1,-1.00559452572,0
1,1.99262991005,1
1,0.819793317842,1
1,-0.412032029989,1
1,1.15024687446,0
1,-0.884759795513,1
1,-0.0250955414057,0
1,0.688018884426,0
1,1.14565888258,1
1,-0.0210947678503,0
1,-1.58407271238,0
1,1.49023823564,1
1,0.481724200135,0
1,0.248302833778,0
1,1.4790718551,0
1,-1.23553646422,0
1,0.627934805963,0
1,1.93173626417,0
1,3.4326757509,1
1,-0.667340642911,0
1,-1.0091709464,1
1,1.43179217545,0
1,0.875057431649,1
1,0.848473049866,0
1,-1.33835622318,1
1,0.619321763592,0
1,0.511396054465,0
1,-0.829714951993,1
1,-0.813880680931,0
1,0.0482231354993,0
1,-1.48617859799,1
1,0.594288582761,0
1,-0.532289161801,0
1,0.413147499851,0
1,-0.582797375005,0
1,-1.33745957858,0
1,0.24593850008,1
1,0.742309085422,1
1,0.131676677951,0
1,0.575560834405,0
1,1.2378201936,0
1,0.595970559513,1
1,1.15715857861,0
1,0.721042692819,0
1,-0.49731430582,1
1,1.28554604312,1
1,0.0650090318572,0
1,0.0664776682622,1
1,-1.00088726462,0
1,1.83038156747,0
1,-0.843302914975,0
1,-0.123940745323,1
1,-1.00540606652,0
1,-0.0631562251863,2
1,0.663478907631,0
1,0.494444249836,0
1,-1.64951803363,1
1,-0.726454277185,0
1,2.26971818268,1
1,-0.167119198025,0
1,1.26757875792,0
1,0.442240574273,0
1,1.49473184349,0
1,-0.614313066846,1
1,-0.649748324655,0
1,-0.781958129588,1
1,-1.61640986004,1
1,-0.94186351805,0
1,1.06656054975,0
1,-1.38445268539,1
1,0.369112389215,1
1,1.17168248695,0
1,-0.427227560447,0
1,-2.29849385585,0
1,2.17827973142,1
1,-0.507110221484,0
1,0.695356683868,0
1,-0.245897566121,0
1,0.364839848204,0
1,0.126828209816,1
1,-1.74229884834,0
1,-0.163483703523,0
1,1.59536797983,0
1,-1.32804935054,0
1,0.445746520043,0
1,-0.219898662247,1
1,0.656736713642,0
1,-0.0230395867002,0
1,-0.267019296356,0
1,-0.781486808248,0
1,-0.333039666859,0
1,-0.699194868885,0
1,0.113717702251,0
1,2.45998966582,2
1,0.953184253786,0
1,-0.216666788773,0
1,1.57951238148,2
1,-0.294022615035,0
1,1.24582632185,2
1,1.90112993959,1
1,1.40812371725,0
1,1.11372336954,0
1,-0.460791487948,1
1,0.403097501997,0
1,0.415834599553,2
1,0.508363917733,0
1,1.33478384493,1
1,-2.22961036835,1
1,-0.93695172155,0
1,2.11363532932,1
1,0.864526753064,0
1,-0.642330211525,0
1,-0.451196645733,0
1,0.891183890857,1
1,0.930262084222,1
1,1.04211164968,1
1,0.375228464798,0
1,-1.01991970072,0
1,0.0376626774311,1
1,-0.168446053933,0
1,3.29790298379,2
1,1.0463238369,0
1,-0.723032236654,0
1,-0.908246789034,0
1,0.517453295572,1
1,0.728222898971,0
1,0.926800481986,0
1,-1.29778365531,0
1,1.4174910425,2
1,0.52582327085,1
1,1.30494920156,0
1,1.81467637232,1
1,2.18518311659,2
1,1.07363178423,0
1,-0.151683305291,1
1,0.2609738449,1
